33.2428,508.693
38.2158,509.212
42.4269,511.908
47.4204,512.162
51.1525,508.834
51.4513,503.843
56.0769,501.945
58.2787,497.456
60.7351,493.1
63.8024,489.152
68.2614,486.89
70.5541,482.446
73.8265,478.666
71.7818,474.103
73.5998,469.445
68.8992,467.741
68.4821,462.759
65.7382,458.579
63.4744,454.121
59.1406,451.627
57.3182,446.971
57.4571,441.973
56.1571,437.145
57.2645,432.269
53.2314,429.314
52.6261,424.35
52.3043,419.361
47.8334,417.122
48.9447,412.247
50.2338,407.416
46.8237,403.76
48.9203,399.221
51.1517,394.746
52.3999,389.904
47.589,388.542
46.1024,383.769
47.1244,378.874
46.5571,373.906
47.1695,368.944
47.5504,363.959
47.0733,358.981
46.3725,354.031
45.5111,349.105
46.6189,344.23
47.955,339.412
51.4249,335.812
51.1028,330.822
52.025,325.908
51.975,320.908
53.0784,316.031
51.5145,311.282
52.3517,306.353
47.5642,304.911
43.5809,301.888
42.317,297.051
37.5978,295.399
36.5118,290.518
37.2112,285.567
38.8863,280.856
38.4061,275.879
35.9156,271.544
33.4432,267.198
30.0515,263.524
28.6906,258.713
22.154,243.206
23.0383,238.285
21.7593,233.451
26.2429,231.238
27.76,226.474
28.0354,221.481
25.174,217.381
26.9467,212.706
26.1915,207.763
26.5758,202.778
26.7422,197.781
26.6407,192.782
27.6657,187.888
28.6511,182.986
29.2759,178.025
28.1331,173.158
28.1221,168.158
26.8804,163.314
20.9925,147.218
25.6221,145.33
25.1606,140.351
26.0699,135.434
29.9299,132.256
28.2933,127.532
30.1705,122.897
28.1179,118.338
29.607,113.565
30.4485,108.636
30.8038,103.649
31.0043,98.6531
40.7592,82.9962
37.3274,79.3599
38.3966,74.4755
35.0958,70.7199
37.7525,66.4841
38.6772,61.5703
38.8057,56.572
42.1532,52.858
43.8245,48.1455
48.8225,48.286
52.6601,45.0808
55.593,41.0314
60.5795,40.6643
63.016,45.0305
67.503,47.2365
72.4467,46.4886
77.2879,47.7389
82.1313,46.4972
86.6147,48.7105
91.4385,50.0261
96.3226,51.0967
112.471,53.6965
114.247,58.3706
123.781,67.5753
126.314,71.8859
131.133,70.5532
135.048,73.6635
139.52,71.4275
144.518,71.5698
148.969,73.8491
152.339,70.1557
156.07,73.4837
160.749,75.2465
164.706,78.3038
169.202,76.1161
173.172,79.1555
177.698,77.0316
182.502,78.4174
187.166,80.2199
191.83,82.023
196.191,84.4687
201.128,83.677
205.701,85.6995
210.573,86.8205
213.9,83.0878
218.63,84.7087
223.184,86.7738
227.888,88.4662
232.561,86.6857
236.165,90.1514
240.555,92.5445
244.91,95.0001
249.901,95.3062
254.114,97.9993
258.516,100.371
262.855,102.854
267.313,100.588
269.825,96.2652
274.748,97.1419
279.473,98.7775
284.383,97.8322
287.216,101.952
287.012,120.606
288.454,139.549
293.357,140.528
297.27,143.642
303.355,162.578
308.323,163.142
308.863,168.113
311.006,172.631
310.756,177.624
311.549,182.561
309.263,187.008
307.988,191.843
303.234,193.391
298.79,195.682
297.833,200.59
295.613,205.07
293.23,209.465
290.647,213.746
287.385,217.536
288.451,222.421
288.404,227.421
288.539,245.605
291.432,249.683
291.704,254.676
291.893,259.672
290.092,264.336
289.105,269.238
288.183,274.152
289.062,279.074
288.013,294.496
286.964,299.384
297.619,315.01
299.362,319.696
296.115,323.499
293.66,327.854
296.625,331.88
301.001,334.299
299.851,339.166
301.165,343.99
304.149,348.002
304,353
