293.743,561.684
289.701,558.741
288.565,553.872
285.431,549.976
283.166,545.518
278.173,545.256
273.457,543.594
274.759,538.767
270.388,536.339
266.846,532.81
268.198,527.997
267.899,523.005
264.698,519.165
263.347,514.35
260.188,510.474
255.397,509.044
254.171,504.197
252.011,499.687
247.324,501.428
245.41,496.809
244.152,491.97
241.717,487.603
239.162,483.305
234.165,483.111
219.947,472.209
222.749,468.068
219.546,464.228
219.79,459.234
218.983,454.3
212.137,439.332
211.332,434.397
206.471,433.228
202.121,430.762
200.977,425.895
197.873,421.975
192.902,422.515
189.087,419.282
185.801,415.514
181.235,413.475
184.422,409.622
172.355,394.833
176.944,392.849
176.854,387.85
176.876,382.85
174.12,378.678
171.101,366.797
166.258,357.603
161.259,357.538
152.714,341.204
155.494,329.665
156.104,324.702
154.041,313.983
149.344,312.271
145.862,299.602
142.424,295.971
143.433,291.074
142.189,286.232
140.974,281.381
136.339,279.504
136.355,260.295
134.576,245.03
134.631,240.031
131.456,236.168
128.411,232.202
127.867,216.872
128.885,211.976
126.696,207.481
124.643,202.921
126.889,186.93
124.059,182.808
128.003,179.734
124.965,175.763
119.968,175.572
116.878,171.641
120.596,152.047
116.226,154.476
121.804,136.026
123.646,131.377
124.858,126.526
123.972,121.606
126.726,117.432
146.003,120.024
150.532,117.905
152.705,122.407
153.93,127.255
170.972,135.726
170.868,130.727
172.059,148.362
169.777,152.811
184.714,162.491
189.275,164.539
196.403,179.802
200.572,182.564
205.557,182.181
206.325,187.122
209.069,191.301
207.099,195.897
210.752,199.31
204.946,218.002
201.638,221.751
207.016,234.335
206.721,239.326
220.21,251.587
229.778,265.858
234.777,265.931
250.541,275.489
255.068,277.611
271.093,283.718
274.018,287.772
283.987,303.875
302.778,310.07
303.408,315.031
314.392,328.814
319.247,330.012
323.326,332.903
323.446,348.115
325.214,352.792
328.81,356.266
326.394,360.643
330.469,363.54
334.318,366.731
337.346,370.711
341.224,373.866
343.774,378.167
345.744,382.762
346.329,387.728
362.358,396.589
360.348,401.167
365,403
