365,403
362.048,398.964
358.574,395.369
354.248,392.862
349.252,392.663
347.932,387.84
346.319,383.107
344.997,378.285
343.627,373.477
340.492,369.582
340.344,364.584
341.294,359.675
337.72,356.179
334.19,352.638
330.674,349.082
331.519,344.154
332.155,339.195
330.603,334.442
326.349,331.813
323.151,327.97
318.952,325.255
317.499,320.471
314.731,316.308
310.079,314.475
306.28,311.223
303.965,306.792
303.661,301.801
302.684,296.897
299.192,293.319
296.647,289.015
293.055,285.537
292.4,280.58
293.694,275.75
290.096,272.279
285.652,269.986
280.776,268.879
276.698,265.986
271.704,265.735
269.468,261.262
265.769,257.898
260.983,256.453
260.507,251.475
260.038,246.497
256.449,243.016
252.671,239.741
248.681,236.728
245.404,232.951
245.809,227.968
241.795,224.986
236.814,225.422
234.624,220.927
229.668,221.587
226.383,217.818
221.398,218.202
219.582,213.544
214.698,214.614
210.178,212.476
205.368,211.111
200.6,209.606
199.852,204.663
197.618,200.189
201.129,196.629
197.412,193.284
193.367,190.345
188.39,189.866
184.32,192.771
179.492,191.472
176.727,187.306
172.122,185.358
169.349,181.198
164.354,181.425
159.81,183.51
157.274,179.201
156.045,174.354
157.694,169.634
156.519,164.774
157.804,159.942
154.352,156.326
152.039,151.893
153.879,147.244
151.168,143.043
150.456,138.094
150.241,133.098
151.569,128.278
147.067,126.104
142.824,123.458
137.87,122.78
132.913,123.434
130.31,119.165
126.258,116.236
122.254,113.241
117.307,112.515
112.375,111.692
108.09,114.268
103.104,113.895
105.13,117.672
102.151,121.687
104.157,126.267
108.001,129.465
112.809,130.837
115.997,134.689
114.599,139.49
117.382,143.643
117.744,148.63
113.118,150.527
108.543,152.545
105.417,156.447
108.814,160.115
109.989,164.975
107.738,169.439
105.921,174.097
107.618,178.801
110.934,182.542
115.729,183.96
119.448,187.302
119.069,192.288
117.016,196.847
118.331,201.671
120.563,206.145
124.447,209.295
128.496,212.228
127.724,217.168
123.898,220.387
119.57,222.891
117.331,227.362
115.56,232.038
116.189,236.998
120.554,239.437
122.655,243.974
120.606,248.535
123.932,252.268
126.717,256.42
130.382,259.822
134.09,263.176
138.681,261.194
141.403,265.388
143.137,270.078
147.912,271.559
151.998,274.441
156.015,277.419
155.222,282.356
156.697,287.133
161.545,288.357
166.544,288.463
168.408,293.102
165.909,297.433
169.138,301.251
169.493,306.238
171.144,310.958
173.368,315.436
176.354,319.446
181.259,320.413
184.196,324.46
187.141,328.501
184.508,332.752
187.413,336.822
184.547,340.919
179.803,342.498
178.142,347.214
178.076,352.213
177.363,357.162
172.683,358.924
174.525,363.573
171.423,367.494
171.504,372.493
174.012,376.819
178.99,377.288
181.594,381.556
183.251,386.274
183.663,391.257
183.457,396.253
182.831,401.213
182.433,406.197
183.361,411.111
185.313,415.714
186.629,420.538
190.771,423.339
195.766,423.132
195.958,428.128
197.659,432.83
198.568,437.747
200.777,442.232
202.613,446.883
205.48,450.98
206.265,455.917
211.251,456.296
215.857,458.242
220.747,459.286
224.502,462.587
226.203,467.289
229.045,471.402
232.131,475.336
233.388,480.176
236.575,484.028
240.024,487.649
242.5,491.993
246.882,494.4
245.724,499.264
246.198,504.241
248.653,508.597
253.507,507.397
258.255,508.964
261.435,512.823
262.904,517.602
262.138,522.543
262.001,527.541
264.715,531.741
267.379,535.971
272.37,535.678
276.983,533.748
281.873,532.705
283.629,537.386
285.475,542.033
287.115,546.756
289.236,551.284
291.033,555.95
290.13,560.868
295,562
