370.815,402.267
370.518,401.296
370.222,400.326
369.925,399.355
369.628,398.383
369.331,397.412
369.032,396.44
368.732,395.468
368.431,394.495
368.127,393.521
367.821,392.547
367.512,391.573
367.199,390.598
366.882,389.622
366.561,388.645
366.234,387.668
365.902,386.69
365.563,385.711
365.217,384.732
364.864,383.752
364.502,382.771
364.132,381.789
363.752,380.806
363.362,379.823
362.961,378.839
362.549,377.854
362.125,376.869
361.689,375.883
361.24,374.896
360.778,373.908
360.301,372.92
359.811,371.931
359.306,370.942
358.786,369.952
358.251,368.961
357.701,367.969
357.135,366.977
356.553,365.985
355.956,364.992
355.344,363.998
354.715,363.004
354.071,362.01
353.412,361.015
352.738,360.019
352.048,359.023
351.343,358.027
350.624,357.03
349.891,356.033
349.143,355.036
348.382,354.038
347.607,353.04
346.819,352.041
346.018,351.043
345.206,350.044
344.381,349.045
343.544,348.045
342.697,347.046
341.838,346.046
340.969,345.046
340.09,344.046
339.202,343.045
338.304,342.045
337.398,341.044
336.483,340.043
335.56,339.042
334.63,338.041
333.692,337.04
332.748,336.039
331.796,335.037
330.839,334.036
329.876,333.035
328.907,332.033
327.933,331.031
326.954,330.03
325.971,329.028
324.984,328.027
323.992,327.025
322.997,326.023
321.998,325.022
320.996,324.02
319.991,323.018
318.984,322.017
317.974,321.015
316.962,320.013
315.948,319.012
314.932,318.01
313.914,317.009
312.895,316.007
311.875,315.006
310.853,314.005
309.831,313.003
308.807,312.002
307.783,311.001
306.759,310
305.734,308.999
304.708,307.998
303.683,306.997
302.657,305.996
301.631,304.996
300.605,303.995
299.579,302.995
298.554,301.994
297.529,300.994
296.504,299.994
295.479,298.994
294.455,297.994
293.431,296.994
292.408,295.994
291.385,294.995
290.363,293.995
289.341,292.996
288.321,291.997
287.3,290.998
286.281,289.999
285.262,289
284.243,288.002
283.226,287.003
282.209,286.005
281.193,285.007
280.177,284.009
279.162,283.011
278.148,282.014
277.135,281.016
276.122,280.019
275.11,279.022
274.098,278.025
273.088,277.028
272.078,276.032
271.068,275.035
270.06,274.039
269.051,273.043
268.044,272.047
267.037,271.052
266.031,270.056
265.025,269.061
264.019,268.066
263.015,267.071
262.01,266.076
261.007,265.081
260.004,264.087
259.001,263.092
257.998,262.098
256.996,261.104
255.995,260.11
254.994,259.116
253.993,258.122
252.993,257.128
251.993,256.135
